,R_Optimal,R_Output,R_model,inp_config,out_config
343,4.075705966047545,11.142235791466245,11.412333488464355,[13.  9.  1.  4. 14.  3.  8. 12.  6.  7. 10.  5.  2. 11.  0.],"[6, 9, 7, 14, 8, 12, 0, 5, 13, 11, 2, 10, 3, 4, 1]"
344,4.470789954831293,10.600771282856073,9.854920387268066,[ 0.  9.  3.  8.  5. 13. 11.  2. 14.  4. 12.  1. 10.  6.  7.],"[7, 2, 0, 12, 14, 11, 13, 8, 3, 5, 6, 10, 4, 1, 9]"
345,4.479527892633458,12.161901256680265,12.012388229370117,[12.  6.  3.  8. 14. 11.  4. 13. 10.  9.  1.  7.  2.  5.  0.],"[9, 0, 7, 4, 1, 2, 10, 5, 11, 13, 8, 14, 3, 6, 12]"
346,4.600120089377811,13.410727938057837,13.151571273803711,[ 3. 10.  5.  7. 11. 14.  9.  2.  8. 12.  1.  6. 13.  4.  0.],"[3, 5, 0, 1, 14, 11, 10, 6, 4, 9, 13, 7, 12, 8, 2]"
347,4.471131232388867,9.906107630141225,10.291552543640137,[ 6.  9.  3.  2.  8. 11.  5.  1.  7.  4. 12. 13. 14. 10.  0.],"[5, 1, 11, 7, 3, 2, 8, 13, 12, 4, 9, 10, 6, 14, 0]"
348,4.889456784165687,11.71875669665519,11.282477378845215,[ 9.  6. 14. 12. 13.  7.  1.  8. 11.  2.  3. 10.  5.  4.  0.],"[3, 11, 8, 4, 10, 2, 1, 5, 7, 6, 14, 13, 0, 12, 9]"
349,5.203982133616775,12.549225755464027,12.25046157836914,[11. 12.  8.  3. 13.  5.  7.  1. 14.  6.  2.  4.  9. 10.  0.],"[1, 7, 6, 4, 2, 3, 14, 13, 9, 12, 0, 10, 11, 5, 8]"
350,4.774951624284437,13.258533588867161,12.653940200805664,[ 1. 14.  8. 12.  2.  4.  3.  7.  5. 13. 11.  9. 10.  6.  0.],"[4, 7, 3, 1, 5, 2, 0, 10, 12, 8, 13, 11, 14, 6, 9]"
351,4.684385105590674,10.439864696623626,10.906316757202148,[ 2.  7. 11.  1.  5. 14. 12.  9. 10.  3. 13.  4.  6.  8.  0.],"[7, 2, 9, 12, 5, 14, 11, 1, 0, 13, 4, 6, 3, 8, 10]"
352,4.6070699911893165,10.778538337016126,11.266904830932617,[13.  4.  6.  5.  1.  9. 10. 14.  3.  7. 11.  2. 12.  8.  0.],"[1, 3, 10, 4, 9, 0, 13, 5, 6, 14, 11, 2, 8, 12, 7]"
353,4.200534846259512,10.651140290140221,11.256115913391113,[ 7.  4.  3.  9. 14. 12. 11.  1.  2. 13. 10.  5.  6.  8.  0.],"[1, 7, 13, 11, 12, 0, 4, 2, 9, 5, 3, 14, 6, 8, 10]"
354,3.893975386427727,10.617311845395657,11.417571067810059,[10.  6.  2. 12.  5.  9. 11. 13.  1.  4.  7.  8.  3. 14.  0.],"[12, 5, 0, 11, 6, 9, 4, 13, 8, 10, 14, 3, 2, 7, 1]"
355,3.8811347893238555,10.192066064199011,12.20275592803955,[13.  2.  3. 14.  7.  6.  4. 10.  9. 12.  1.  5.  8. 11.  0.],"[13, 2, 11, 10, 14, 0, 12, 9, 3, 7, 4, 6, 1, 8, 5]"
356,4.5968983008461946,9.984114553328359,10.982856750488281,[ 7.  4. 13.  6. 14.  2.  9. 12.  3.  5.  8. 10. 11.  1.  0.],"[11, 10, 7, 8, 4, 0, 1, 5, 3, 12, 2, 9, 13, 14, 6]"
357,4.842485360238609,11.625475093633765,10.94356918334961,[ 4.  7. 12.  8.  2. 14.  3.  5. 13.  9.  1. 10. 11.  6.  0.],"[4, 9, 6, 12, 0, 11, 1, 10, 13, 5, 7, 3, 8, 14, 2]"
358,4.81421544448511,12.403340003908099,11.06691837310791,[14.  4. 10.  8.  7. 11.  9. 13.  3.  1.  5.  2. 12.  6.  0.],"[1, 6, 8, 10, 4, 11, 3, 13, 9, 2, 5, 7, 12, 14, 0]"
359,4.077798754183937,9.728504828987152,9.362591743469238,[ 6.  3.  8.  2.  9.  7. 11. 12. 13. 14.  4.  1. 10.  5.  0.],"[0, 3, 6, 10, 5, 11, 14, 1, 13, 12, 7, 4, 2, 9, 8]"
360,3.9710686205436665,10.002653724949282,9.346548080444336,[ 2. 10.  4. 13.  9. 12.  1.  6.  8.  3. 11. 14.  7.  5.  0.],"[10, 12, 9, 13, 11, 14, 8, 3, 6, 1, 4, 2, 0, 5, 7]"
361,4.508077836365986,9.663473990676955,10.613926887512207,[ 2. 11. 13. 12.  5.  4.  7.  3.  8. 10.  9. 14.  6.  1.  0.],"[11, 2, 0, 13, 9, 1, 7, 14, 6, 12, 10, 8, 3, 5, 4]"
362,4.293068605465552,10.160469904611423,10.326536178588867,[ 0. 13.  8. 14.  5.  9.  3.  2.  1.  4. 12.  7. 10.  6. 11.],"[6, 11, 7, 2, 12, 10, 5, 1, 0, 4, 9, 3, 14, 8, 13]"
363,3.9300403805087862,10.48060758201533,9.728124618530273,[11.  5. 12. 14.  6.  4. 13.  7.  3.  1.  8.  2.  9. 10.  0.],"[10, 7, 2, 3, 9, 1, 13, 4, 8, 11, 0, 12, 6, 14, 5]"
364,4.065538110532154,10.84793325233078,11.465545654296875,[ 7. 10. 12.  8.  5. 13.  2.  3.  4. 11.  1.  9. 14.  6.  0.],"[6, 10, 0, 5, 3, 7, 13, 14, 12, 2, 1, 8, 4, 11, 9]"
365,4.482813070574483,12.390147149510671,12.061509132385254,[ 5.  9. 12.  1.  8. 10.  6. 11. 14.  4.  2.  3. 13.  7.  0.],"[0, 5, 14, 10, 13, 3, 4, 7, 2, 11, 8, 1, 12, 6, 9]"
366,4.091738191597394,9.433935992504669,9.69629955291748,[ 8. 13. 14.  7.  5. 10.  3.  2. 11.  4.  9.  6.  1. 12.  0.],"[13, 9, 4, 12, 0, 1, 11, 6, 14, 8, 2, 10, 3, 5, 7]"
367,4.889305222566574,9.465385865174618,10.931997299194336,[ 4. 11.  2.  1.  7. 10.  6.  3.  8. 13.  9. 12. 14.  5.  0.],"[3, 13, 11, 2, 8, 9, 12, 10, 6, 0, 1, 4, 14, 7, 5]"
368,4.293626637542662,9.924123375194675,10.741737365722656,[ 5.  4.  2. 10.  9.  8.  1.  6. 12. 11.  3. 14.  7. 13.  0.],"[2, 3, 7, 9, 5, 8, 1, 6, 0, 12, 10, 4, 13, 14, 11]"
369,4.4099454945490795,9.502540099289133,10.429520606994629,[ 1.  4.  2. 13.  9. 14. 11.  5.  8.  3.  7. 10.  6. 12.  0.],"[6, 13, 8, 1, 12, 4, 0, 2, 11, 5, 10, 3, 9, 14, 7]"
370,5.12315692922794,9.123731191945337,11.226037979125977,[ 7. 11.  3. 12. 10.  8. 14.  2.  6. 13.  5.  1.  4.  9.  0.],"[1, 4, 5, 11, 3, 13, 0, 7, 14, 2, 9, 6, 10, 8, 12]"
371,3.9609957717903894,9.48073434209352,10.178611755371094,[ 1.  4. 12.  7. 13.  5.  8. 10.  2. 11.  3.  9. 14.  6.  0.],"[6, 2, 10, 11, 9, 3, 0, 14, 1, 8, 5, 7, 12, 4, 13]"
372,5.379615931504267,9.0657159600794,10.877196311950684,[10.  8.  2.  4. 14. 11.  7. 13. 12.  1.  6.  3.  5.  9.  0.],"[1, 13, 6, 5, 9, 7, 3, 14, 11, 12, 4, 2, 8, 0, 10]"
373,4.166119995330515,11.463998040685448,11.116544723510742,[ 7. 14. 12.  8.  5.  4.  6.  2.  3. 13. 10. 11.  1.  9.  0.],"[1, 14, 10, 3, 2, 6, 13, 8, 9, 4, 11, 0, 7, 5, 12]"
374,4.419307957938595,10.215659057349926,11.55112075805664,[ 3.  7.  2.  5. 11.  8.  9. 14. 10.  6.  1.  4. 12. 13.  0.],"[10, 2, 11, 8, 6, 13, 7, 5, 1, 14, 9, 4, 3, 0, 12]"
375,3.7533922046373327,9.614108192116273,10.585213661193848,[ 8. 13.  5.  3.  9. 12.  4. 11.  7.  1.  6. 14.  2. 10.  0.],"[9, 1, 11, 4, 8, 12, 5, 3, 0, 7, 13, 14, 2, 6, 10]"
376,3.970970648769563,11.36440289476504,12.002019882202148,[14.  9. 13.  3.  6.  5. 10.  1.  2. 12. 11.  4.  7.  8.  0.],"[13, 9, 0, 1, 14, 3, 8, 10, 7, 5, 2, 6, 11, 12, 4]"
377,4.372233662848469,9.519072060640585,9.89374828338623,[14.  3. 10.  1. 12.  8. 11.  5.  7. 13.  6.  2.  9.  4.  0.],"[6, 9, 8, 14, 5, 7, 11, 2, 13, 0, 12, 4, 1, 10, 3]"
378,4.267185106830092,9.909816074130758,11.090943336486816,[ 7. 13.  6. 10.  4. 14.  9.  2.  8.  1.  3.  5. 12. 11.  0.],"[7, 13, 1, 8, 2, 5, 14, 3, 9, 10, 4, 11, 0, 12, 6]"
379,3.961222550783873,9.603459330604174,11.242443084716797,[ 2. 14. 12.  1.  5.  7. 11.  4.  3. 10.  8.  6.  9. 13.  0.],"[8, 14, 3, 7, 5, 4, 11, 0, 13, 10, 6, 9, 2, 12, 1]"
380,4.220090627964337,11.035656461216323,11.170671463012695,[13. 10. 14.  8. 11.  2.  6.  3.  5. 12.  4.  7.  1.  9.  0.],"[1, 0, 9, 12, 14, 3, 13, 7, 10, 4, 8, 5, 11, 6, 2]"
381,4.916656398171563,10.846611689582588,10.56972885131836,[13.  1.  2. 10.  8. 11.  6.  7. 12.  9.  5.  3.  4. 14.  0.],"[5, 0, 4, 14, 6, 3, 7, 11, 1, 9, 12, 13, 8, 2, 10]"
382,4.72584808077956,11.222724547988795,11.481435775756836,[ 6.  8. 13.  7. 12.  4.  9. 10.  2. 11.  5.  1.  3. 14.  0.],"[13, 10, 12, 8, 9, 6, 7, 0, 1, 5, 14, 11, 3, 4, 2]"
383,4.1494312816127294,10.68088292111228,11.084562301635742,[ 1. 11.  7.  8.  4.  5. 13.  6. 12.  2. 14. 10.  3.  9.  0.],"[12, 9, 3, 6, 5, 13, 4, 10, 8, 7, 14, 11, 1, 0, 2]"
384,4.5557339681738025,10.033126997488814,11.19765567779541,[ 3.  1. 12. 14.  5.  7.  9. 10. 11.  6.  4.  8.  2. 13.  0.],"[8, 7, 3, 0, 10, 11, 6, 9, 4, 2, 13, 14, 5, 12, 1]"
385,3.931391727143287,11.8576262236631,11.36817741394043,[13. 12. 14.  4.  6.  8.  2.  3. 10.  1.  9.  7.  5. 11.  0.],"[4, 10, 8, 0, 5, 6, 12, 2, 11, 13, 14, 3, 7, 9, 1]"
386,4.80390435982184,11.403032705230476,12.008519172668457,[13. 12.  9. 14.  3.  5. 11.  4.  7.  1. 10.  8.  6.  2.  0.],"[6, 1, 0, 2, 14, 9, 8, 13, 12, 4, 10, 7, 11, 5, 3]"
387,4.245824762821471,11.61715385503475,9.810471534729004,[ 2. 10. 13.  6.  8.  9.  3. 11.  1.  5.  7. 12. 14.  4.  0.],"[13, 0, 2, 4, 12, 5, 14, 7, 11, 3, 10, 9, 1, 8, 6]"
388,4.4994013200710326,10.723315256110183,10.793381690979004,[ 9.  3.  5. 14. 13. 11.  4.  2. 12.  1.  8.  6.  7. 10.  0.],"[14, 4, 5, 9, 1, 11, 0, 8, 7, 10, 6, 3, 13, 12, 2]"
389,4.42998377812053,10.840800666615806,10.902286529541016,[ 8.  5.  4. 12. 10. 13.  2.  1.  7. 11.  6.  3. 14.  9.  0.],"[9, 13, 0, 8, 3, 14, 6, 11, 4, 5, 7, 10, 1, 2, 12]"
390,4.8326223583303936,9.897546597082766,9.767853736877441,[ 6.  4. 11.  2. 12.  5.  8.  9. 13.  3. 10.  1.  7. 14.  0.],"[0, 11, 6, 4, 3, 2, 5, 7, 14, 12, 1, 10, 9, 8, 13]"
391,4.269998435814908,9.329682179884527,10.043115615844727,[ 4.  8. 11. 12.  9.  1.  7.  6. 10.  2.  3. 14. 13.  5.  0.],"[8, 2, 14, 9, 1, 11, 12, 3, 7, 10, 13, 5, 4, 6, 0]"
392,4.424998936515041,10.85871393599204,11.566219329833984,[ 6. 12.  1. 14.  8.  4.  7. 11.  3. 10.  9. 13.  2.  5.  0.],"[4, 11, 5, 7, 13, 2, 8, 12, 14, 1, 9, 3, 0, 10, 6]"
393,3.9419335487072615,8.77691429522678,11.128519058227539,[ 8.  4.  7.  6.  1. 11. 14. 10. 12.  3. 13.  5.  2.  9.  0.],"[4, 13, 7, 6, 12, 8, 9, 3, 0, 5, 1, 11, 10, 14, 2]"
394,4.549757383450705,10.277300938443924,12.256353378295898,[ 9. 11.  2. 10.  1.  4. 13.  5.  3.  8. 12.  6.  7. 14.  0.],"[0, 11, 9, 7, 10, 13, 14, 4, 5, 2, 8, 12, 1, 3, 6]"
395,4.070311769945113,10.450446310126937,11.235767364501953,[ 0.  3.  9. 11. 10.  2.  5.  1.  6.  7. 14. 12.  4.  8. 13.],"[5, 7, 6, 1, 12, 4, 14, 2, 8, 0, 10, 9, 13, 11, 3]"
396,3.952331003834036,11.763100707036301,11.329096794128418,[ 2. 11. 13.  6.  5.  4. 14. 10.  7.  1.  9.  3. 12.  8.  0.],"[5, 6, 2, 12, 11, 0, 8, 13, 14, 1, 7, 3, 10, 9, 4]"
397,3.9516662012214674,9.769504261545968,11.198393821716309,[ 2. 14.  8. 11. 12.  1.  9.  4.  3.  6.  7. 13.  5. 10.  0.],"[3, 6, 4, 7, 12, 14, 0, 8, 11, 13, 10, 5, 2, 9, 1]"
398,4.809191920283492,10.43715814063956,10.828265190124512,[14.  6.  1.  9.  2.  8. 10.  4. 12.  7. 11. 13.  3.  5.  0.],"[4, 8, 10, 9, 2, 7, 13, 5, 11, 3, 6, 14, 1, 0, 12]"
399,4.149702024776504,11.644886436015721,12.267136573791504,[ 4.  1.  6. 11.  8.  3. 13. 14.  5. 10.  7.  9.  2. 12.  0.],"[6, 10, 5, 11, 4, 1, 13, 14, 0, 7, 2, 9, 3, 8, 12]"
400,4.21277263183468,10.940425032806475,11.394503593444824,[ 8. 11. 12.  4.  6. 10.  3.  5. 13.  2.  9.  1.  7. 14.  0.],"[9, 7, 1, 10, 8, 2, 13, 14, 4, 0, 3, 5, 11, 6, 12]"
401,5.065978979832169,12.276714229396012,11.597296714782715,[ 2.  4. 14.  9.  7.  8. 13. 10. 11.  3.  1. 12.  5.  6.  0.],"[4, 2, 3, 6, 7, 1, 0, 5, 12, 9, 8, 11, 14, 10, 13]"
402,5.68724984585741,10.729043908458285,10.770718574523926,[ 9. 14.  1. 12. 13.  5.  4.  3.  2.  7. 10.  8. 11.  6.  0.],"[10, 9, 11, 0, 6, 1, 8, 2, 5, 3, 14, 7, 12, 13, 4]"
403,4.251644401520051,10.174290329287023,10.875092506408691,[ 6. 10.  4.  3.  1.  7. 13. 11. 14. 12.  8.  9.  2.  5.  0.],"[12, 1, 2, 0, 6, 5, 3, 4, 8, 7, 10, 9, 14, 11, 13]"
404,4.976160898894549,11.120039229892893,11.0154390335083,[ 0.  6. 10.  1.  8.  5.  9. 11. 12.  4. 14.  3.  2. 13.  7.],"[11, 6, 7, 4, 9, 12, 14, 13, 2, 0, 5, 1, 10, 3, 8]"
405,3.832720704860228,9.199190712440474,10.617959976196289,[ 0. 12. 11.  1.  9.  8.  6.  2. 14.  7.  5. 10.  3.  4. 13.],"[6, 2, 8, 7, 14, 9, 3, 4, 5, 11, 10, 1, 0, 13, 12]"
406,4.002422782180763,8.936150938409016,9.656773567199707,[ 0. 12.  5.  3.  7.  8. 13. 11. 14.  4.  6.  9. 10.  2.  1.],"[11, 8, 6, 3, 7, 13, 14, 12, 9, 1, 4, 5, 0, 2, 10]"
407,5.039640664036184,11.248194422883763,12.201440811157227,[12.  1.  9.  4. 11. 14.  8. 10. 13.  3.  5.  2.  6.  7.  0.],"[1, 14, 0, 11, 6, 4, 8, 10, 9, 12, 7, 13, 2, 5, 3]"
408,4.10971612919717,10.17815262009217,10.187939643859863,[ 2.  1.  4. 10.  8.  6. 11.  5. 12. 13.  3. 14.  9.  7.  0.],"[4, 3, 12, 5, 0, 8, 10, 7, 2, 13, 6, 11, 1, 9, 14]"
409,5.16805769610158,9.972828845690106,11.235580444335938,[ 3.  7.  6.  5.  1.  2. 12. 13.  8. 11.  9.  4. 10. 14.  0.],"[7, 3, 0, 5, 1, 4, 10, 13, 2, 6, 14, 12, 8, 9, 11]"
410,4.581663388721168,11.977865711312258,11.226484298706055,[14. 12.  7.  1.  3.  4. 13. 10.  8. 11.  9.  5.  6.  2.  0.],"[2, 9, 0, 7, 8, 3, 14, 10, 11, 4, 6, 12, 13, 5, 1]"
411,4.936382149663387,11.402312520848838,10.894803047180176,[ 9.  5. 13.  4.  2. 12. 10.  1. 11.  6. 14.  8.  3.  7.  0.],"[9, 0, 2, 3, 14, 11, 7, 12, 1, 8, 10, 6, 4, 5, 13]"
412,3.3982936203539085,8.278211197980573,10.448925971984863,[ 0.  3.  4.  1. 11. 13.  9. 10. 14.  2.  5.  7.  6. 12.  8.],"[6, 12, 0, 8, 1, 3, 4, 13, 11, 9, 10, 7, 5, 14, 2]"
413,4.44455236067371,11.527930586212046,12.200553894042969,[ 5.  1.  8.  2.  7. 12.  4.  6. 14. 10.  3.  9. 13. 11.  0.],"[14, 4, 6, 2, 13, 12, 3, 0, 7, 11, 10, 1, 9, 8, 5]"
414,5.092112898443659,13.566155890502921,12.614418029785156,[ 8. 14.  1.  2. 13.  3. 10.  7.  9.  5. 11.  6. 12.  4.  0.],"[9, 4, 2, 5, 13, 3, 0, 10, 14, 11, 6, 7, 1, 8, 12]"
415,4.748445272639975,10.492321392891728,10.815814018249512,[ 4.  7.  8. 13. 10. 11.  5.  9.  2.  6.  1. 12.  3. 14.  0.],"[0, 6, 10, 11, 7, 13, 8, 14, 5, 2, 4, 12, 3, 9, 1]"
416,4.648119699433736,10.931827024781875,11.240467071533203,[ 4.  6. 10.  8.  9.  5.  7. 13. 12. 14.  2.  1. 11.  3.  0.],"[10, 13, 9, 12, 14, 6, 8, 5, 0, 7, 3, 4, 11, 2, 1]"
417,4.976416665885402,9.678836774503598,10.089455604553223,[ 7.  3. 10.  5. 14.  2. 13.  8.  6.  1. 12.  4. 11.  9.  0.],"[13, 5, 8, 6, 3, 14, 9, 2, 0, 11, 10, 1, 7, 12, 4]"
418,4.486298993562092,12.37372762640502,12.736261367797852,[ 9.  7. 13. 11.  1.  5. 10. 12.  3.  4.  2.  8.  6. 14.  0.],"[5, 0, 7, 13, 14, 12, 10, 6, 9, 1, 8, 4, 11, 2, 3]"
419,4.1488583888839,9.058223866348019,9.71801471710205,[11.  2.  1. 10.  8.  6.  4. 14.  5. 13.  9.  3. 12.  7.  0.],"[0, 10, 1, 8, 3, 12, 7, 11, 2, 9, 13, 14, 5, 6, 4]"
420,4.116635775336466,11.703400508834058,11.700634956359863,[10. 14.  3.  5.  1.  9. 13. 12.  8. 11.  6.  4.  2.  7.  0.],"[1, 8, 9, 14, 2, 12, 10, 3, 5, 0, 7, 4, 13, 6, 11]"
421,4.2548910719377915,8.91056558515049,10.531442642211914,[ 7.  4.  9. 11.  8. 13.  2.  3. 12.  1.  5. 14.  6. 10.  0.],"[9, 4, 5, 14, 6, 7, 13, 0, 10, 12, 1, 8, 3, 11, 2]"
422,4.6000380813569,9.201727471559106,10.863468170166016,[ 4.  9.  2.  5.  1.  6.  7. 14.  8. 10. 13. 11.  3. 12.  0.],"[2, 14, 1, 3, 5, 9, 7, 13, 12, 6, 11, 10, 8, 0, 4]"
423,4.351431864979366,9.908662082910999,10.299759864807129,[ 8.  3. 12.  1. 11.  7.  4. 14.  6.  5. 13. 10.  2.  9.  0.],"[8, 3, 0, 9, 2, 10, 6, 13, 5, 7, 14, 4, 12, 11, 1]"
424,4.309140041978053,10.863265302920833,10.924877166748047,[ 2.  7. 13.  4.  9.  3. 11.  6. 10. 14.  1. 12.  8.  5.  0.],"[7, 14, 3, 2, 9, 5, 13, 11, 6, 10, 4, 0, 8, 12, 1]"
425,5.249606418265966,11.398420809552123,11.553614616394043,[10.  2.  9. 12.  4.  3.  5.  6.  7. 11. 13.  1. 14.  8.  0.],"[14, 8, 9, 0, 2, 12, 1, 11, 6, 4, 10, 13, 5, 7, 3]"
426,4.435347395276404,10.652256169630073,11.51523208618164,[ 1. 10.  7. 14.  4. 12.  2.  8.  5.  9. 11. 13.  3.  6.  0.],"[7, 13, 10, 8, 9, 5, 1, 2, 12, 11, 4, 14, 6, 3, 0]"
427,4.6859905561247235,9.899087795182009,10.441624641418457,[14.  2.  4.  3.  8.  6. 13.  7.  1.  5.  9. 11. 10. 12.  0.],"[1, 6, 0, 14, 12, 13, 5, 10, 9, 7, 2, 11, 4, 8, 3]"
428,4.628278148107343,9.915047129014233,11.234286308288574,[ 8. 10.  4. 13.  2. 11.  9.  6.  3.  7. 14.  5. 12.  1.  0.],"[14, 13, 12, 4, 5, 7, 1, 0, 8, 3, 10, 6, 2, 9, 11]"
429,5.118055632350697,11.046903709249936,10.894145011901855,[ 1.  6.  3. 10. 11. 14.  5.  2. 13.  7.  8. 12.  9.  4.  0.],"[6, 1, 12, 14, 0, 9, 4, 10, 3, 7, 11, 8, 5, 2, 13]"
430,3.885410610196102,10.454830046647226,11.684147834777832,[10.  2.  3.  6.  7. 11.  8. 12.  5.  4.  1. 14.  9. 13.  0.],"[10, 8, 14, 7, 13, 3, 1, 2, 0, 6, 9, 4, 11, 12, 5]"
431,4.516828355762066,12.576156577798429,12.220447540283203,[12.  4.  8. 11.  2.  5. 10. 13.  1.  9.  3.  7. 14.  6.  0.],"[13, 8, 2, 4, 12, 3, 11, 9, 5, 7, 10, 1, 0, 14, 6]"
432,3.9972253795753296,10.64497583097923,11.610599517822266,[14.  2.  5.  3.  1.  8.  6.  4. 11.  9.  7. 10. 12. 13.  0.],"[2, 14, 5, 10, 7, 13, 0, 3, 9, 12, 4, 8, 11, 6, 1]"
433,4.31985135496328,11.721361695390845,11.401543617248535,[ 1.  9. 10.  4. 14.  3. 11.  8.  7.  5. 13. 12.  6.  2.  0.],"[8, 5, 11, 0, 13, 3, 14, 10, 4, 9, 6, 12, 2, 7, 1]"
434,4.261072924094925,9.920273653224474,10.610563278198242,[13.  4.  2. 14.  8.  9. 10.  3. 11. 12.  6.  7.  1.  5.  0.],"[11, 7, 6, 4, 0, 2, 3, 12, 14, 1, 5, 13, 10, 8, 9]"
435,4.3777436165297114,8.385178510115125,10.777178764343262,[ 3.  5. 14.  4.  7.  2. 10.  6. 13.  1. 11.  8. 12.  9.  0.],"[14, 3, 5, 4, 2, 10, 6, 13, 8, 7, 12, 0, 9, 11, 1]"
436,4.055903999381146,9.99895532292132,11.994067192077637,[ 9.  2.  3.  1. 12. 11.  6. 10. 14.  8. 13.  4.  5.  7.  0.],"[2, 3, 12, 7, 14, 8, 11, 6, 1, 9, 0, 10, 5, 4, 13]"
437,4.406525962357112,9.775092889534776,9.854137420654297,[14.  7. 10. 11.  9. 12.  6. 13.  1.  3.  5.  8.  2.  4.  0.],"[7, 14, 0, 12, 9, 4, 2, 8, 11, 10, 5, 1, 3, 6, 13]"
438,4.8577364517299895,14.172788338380972,12.55865478515625,[ 2.  4.  3. 13.  5.  7. 10.  6. 14.  9.  8. 12. 11.  1.  0.],"[0, 8, 9, 2, 12, 7, 4, 6, 11, 10, 1, 5, 14, 13, 3]"
439,4.055242590544608,11.411049025510222,11.474189758300781,[14. 10. 12.  7. 13.  1.  6.  8.  3. 11.  2.  5.  9.  4.  0.],"[3, 9, 1, 0, 13, 11, 5, 2, 8, 6, 7, 4, 12, 10, 14]"
440,5.271837222398494,12.688415330210411,13.209721565246582,[ 7. 10. 12. 11.  9. 14.  5.  3.  8.  2.  6.  1.  4. 13.  0.],"[10, 4, 2, 12, 6, 1, 11, 13, 9, 7, 8, 14, 3, 5, 0]"
441,4.673175465869653,10.875187910626446,11.194214820861816,[ 0.  3.  2. 12.  6. 10. 14. 13.  1. 11.  7.  5.  4.  8.  9.],"[11, 3, 9, 7, 5, 4, 1, 8, 10, 13, 6, 14, 12, 0, 2]"
442,4.569794059699295,11.04882525701064,11.616357803344727,[ 5. 10. 14. 12.  9.  3.  6.  4.  7.  2.  1. 13.  8. 11.  0.],"[5, 7, 10, 6, 8, 12, 3, 9, 14, 0, 11, 2, 1, 4, 13]"
443,4.430868448076286,10.751896929653377,11.129406929016113,[ 6. 11.  7.  1.  9.  4.  3.  2.  8. 13. 14. 12. 10.  5.  0.],"[8, 9, 5, 12, 13, 2, 10, 14, 0, 6, 11, 4, 3, 1, 7]"
444,3.8605313463978645,11.916827339985055,11.287337303161621,[ 9. 10.  7.  4. 14.  3. 12.  5. 11. 13.  1.  2.  6.  8.  0.],"[1, 13, 5, 4, 9, 8, 6, 2, 0, 12, 7, 3, 11, 14, 10]"
445,4.9898112487378175,10.657210635510783,9.535320281982422,[13.  7.  2.  9. 11.  1.  8.  6.  5. 10. 14.  4. 12.  3.  0.],"[13, 0, 3, 4, 11, 7, 12, 9, 2, 10, 1, 8, 14, 5, 6]"
446,5.131087877346835,11.540058746747668,10.479755401611328,[ 4.  7.  8.  6.  2. 10. 13. 11. 12.  3. 14.  9.  1.  5.  0.],"[8, 9, 14, 11, 2, 6, 13, 4, 10, 7, 12, 3, 0, 1, 5]"
447,4.87247499130136,10.088013792906994,12.317983627319336,[14.  6. 10.  1.  7. 12.  5.  4. 11.  8. 13.  9.  2.  3.  0.],"[6, 11, 7, 2, 9, 0, 3, 10, 1, 12, 14, 8, 5, 4, 13]"
448,4.426122655402457,10.344645217575087,11.038017272949219,[ 9. 10.  1. 11.  8.  5. 12.  4. 14. 13.  3.  6.  2.  7.  0.],"[3, 9, 0, 10, 8, 6, 13, 7, 2, 14, 11, 4, 1, 12, 5]"
449,4.931133657729852,10.485898288586569,11.9566011428833,[11. 10.  3.  2. 13. 12.  9.  5.  6.  8.  7.  1.  4. 14.  0.],"[14, 12, 5, 11, 0, 6, 4, 8, 1, 7, 13, 9, 10, 3, 2]"
450,3.7179448211436643,10.283127977109986,11.352861404418945,[ 4.  2.  5.  9. 14.  7.  3.  1. 13. 12. 11.  6.  8. 10.  0.],"[10, 13, 5, 4, 0, 9, 8, 14, 3, 2, 7, 6, 1, 12, 11]"
451,4.9978826756768076,12.408022058650886,11.392223358154297,[ 1.  6.  4. 10. 13.  7. 14.  2.  9.  5.  8. 11.  3. 12.  0.],"[6, 3, 4, 1, 12, 14, 0, 2, 5, 9, 11, 7, 8, 13, 10]"
452,4.341701122262498,11.433731015071817,11.572057723999023,[14. 11. 12. 10.  9.  6.  7.  3.  2.  4.  5. 13.  1.  8.  0.],"[9, 3, 7, 10, 13, 11, 8, 12, 14, 1, 6, 5, 0, 2, 4]"
453,5.3255772915398945,10.295761518612453,11.236865043640137,[ 4. 10.  6. 12.  2.  8. 14.  3.  7.  1.  9. 13.  5. 11.  0.],"[5, 4, 0, 1, 14, 10, 3, 11, 7, 9, 13, 8, 12, 6, 2]"
454,3.906079898190065,10.739646705228573,11.916419982910156,[ 4. 11.  7. 14.  6. 13.  5.  9.  2.  1. 12. 10.  8.  3.  0.],"[6, 5, 14, 9, 11, 13, 10, 12, 4, 0, 7, 2, 3, 1, 8]"
455,4.938565874986608,9.634201142472469,10.664653778076172,[ 6. 10.  7.  1. 11. 13. 12. 14.  4.  5.  3.  9.  2.  8.  0.],"[7, 9, 8, 0, 2, 10, 6, 3, 1, 5, 11, 13, 4, 14, 12]"
456,4.489008172317877,11.351133887532516,12.004081726074219,[ 1.  7.  3.  9. 13. 11. 10.  5.  6.  2. 14.  8.  4. 12.  0.],"[7, 10, 9, 3, 1, 5, 0, 6, 13, 14, 11, 12, 4, 2, 8]"
